ID,Age,Age_Category,Education,Marital_Status,Income,Income_Category,Kids,Kidhome,Teenhome,Registered_Year,Registered_Month,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_Acc_Cmp,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWinesCat,MntFruitsCat,MntMeatProductsCat,MntFishProductsCat,MntSweetProductsCat,MntGoldProdsCat,TotalPurchaseCat,NumDealsCat,NumWebCat,NumCatalogCat,NumStoreCat,NumWebVisitsCat
10127,59,2. Elderly,Graduate,Relationship,58692.0,3. Upper-Middle,1,0,1,2014,April,301,11,61,4,7,11,395,1,8,2,4,7,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Visit
271,55,2. Elderly,Graduate,Single,40590.0,2. Lower-Middle,2,1,1,2013,October,154,0,50,6,11,37,258,5,3,4,3,6,1,1,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Low Number Purchases,Medium to Low Number Visit
2948,70,3. Old,Post Graduate,Single,62637.0,3. Upper-Middle,1,0,1,2014,March,104,12,48,4,12,5,185,1,2,2,5,2,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Low Number Visit
2715,58,2. Elderly,Post Graduate,Single,29435.0,1. Lower,2,1,1,2012,August,70,3,37,4,2,64,180,4,3,2,2,9,0,0,0,0,0,0,0,1,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,High Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,High Number Visit
10432,50,2. Elderly,Graduate,Single,19346.0,1. Lower,1,1,0,2014,January,2,0,9,3,6,2,22,1,1,0,3,8,0,0,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,High Number Visit
9216,53,2. Elderly,Graduate,Relationship,35788.0,2. Lower-Middle,2,1,1,2014,January,23,2,11,3,1,4,44,2,2,0,3,6,0,0,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
7124,56,2. Elderly,Graduate,Single,36997.0,2. Lower-Middle,2,1,1,2013,February,43,4,12,8,0,27,94,5,2,1,4,5,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
9727,67,3. Old,Graduate,Relationship,23539.0,1. Lower,0,0,0,2014,February,4,24,11,16,1,25,81,1,2,0,4,6,0,0,0,0,0,0,0,0,Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
5136,51,2. Elderly,Graduate,Single,65333.0,3. Upper-Middle,1,0,1,2014,January,654,7,92,0,15,30,798,7,9,4,8,6,2,0,1,1,0,0,0,0,High Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,High Number Purchases,High Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
9790,67,3. Old,Graduate,Single,78499.0,4. Upper,0,0,0,2013,November,912,72,170,47,36,97,1334,1,11,3,4,4,1,0,0,1,0,0,0,1,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,High Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
1818,53,2. Elderly,Post Graduate,Relationship,29732.0,1. Lower,1,1,0,2014,March,25,0,8,0,1,4,38,1,2,0,2,9,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,High Number Visit
1100,64,2. Elderly,Post Graduate,Relationship,41275.0,2. Lower-Middle,3,1,2,2014,March,24,4,22,0,2,9,61,4,3,1,3,5,0,0,0,0,0,0,0,0,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
7873,51,2. Elderly,Post Graduate,Relationship,63516.0,3. Upper-Middle,2,1,1,2013,July,141,11,114,15,14,5,300,4,4,1,7,5,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
10609,62,2. Elderly,Post Graduate,Relationship,42769.0,2. Lower-Middle,1,0,1,2013,October,71,0,13,3,1,0,88,2,1,1,4,4,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
6950,66,3. Old,Post Graduate,Relationship,49572.0,2. Lower-Middle,2,1,1,2013,December,35,1,16,0,1,1,54,2,2,0,3,7,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to High Number Visit
7233,52,2. Elderly,Graduate,Relationship,69209.0,4. Upper,0,0,0,2012,September,496,32,849,229,48,128,1782,2,5,3,6,4,1,0,0,0,1,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
9481,48,2. Elderly,Graduate,Relationship,17148.0,1. Lower,1,1,0,2014,January,9,9,11,13,10,16,68,4,3,1,3,8,0,0,0,0,0,0,0,0,Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Low Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,High Number Visit
8933,41,1. Adult,Post Graduate,Relationship,32146.0,1. Lower,1,1,0,2014,May,26,3,23,4,7,3,66,2,2,0,4,6,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
8726,60,2. Elderly,Post Graduate,Single,41713.0,2. Lower-Middle,2,1,1,2014,April,77,8,44,10,10,25,174,5,3,1,4,6,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Number of Total Purchase,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
1515,49,2. Elderly,Post Graduate,Relationship,34176.0,1. Lower,1,0,1,2014,January,11,2,7,4,2,2,28,1,1,0,3,3,0,0,0,0,0,0,0,0,Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Visit
5186,69,3. Old,Post Graduate,Relationship,58482.0,3. Upper-Middle,1,0,1,2014,March,576,7,115,19,7,7,731,2,7,4,9,6,1,0,1,0,0,0,0,0,High Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to High Number of Total Purchase,Medium to Low Number Purchases,High Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to Low Number Visit
10157,59,2. Elderly,Graduate,Single,59686.0,3. Upper-Middle,1,0,1,2014,January,89,15,89,34,42,5,274,1,4,1,6,4,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
5667,60,2. Elderly,Post Graduate,Relationship,60896.0,3. Upper-Middle,1,0,1,2012,October,1013,30,399,60,46,153,1701,3,9,10,4,6,0,0,0,0,0,0,0,1,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Medium to High Number Purchases,High Number Purchases,High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
902,44,1. Adult,Graduate,Relationship,62994.0,3. Upper-Middle,1,1,0,2014,March,224,12,48,4,12,12,312,1,6,2,4,6,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Visit
977,67,3. Old,Graduate,Relationship,47320.0,2. Lower-Middle,1,0,1,2013,August,200,19,111,50,15,19,414,6,5,1,8,6,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to High Number of Total Purchase,High Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
7313,75,3. Old,Post Graduate,Single,74859.0,4. Upper,0,0,0,2013,June,570,73,614,133,102,73,1565,1,6,5,11,3,1,0,0,0,1,0,0,0,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,High Number Purchases,High Number Purchases,Low Number Visit
7600,32,1. Adult,Under Graduate,Single,15253.0,1. Lower,1,1,0,2013,October,1,3,3,8,1,13,29,2,1,0,3,7,0,0,0,0,0,0,0,0,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to High Number Visit
9706,50,2. Elderly,Post Graduate,Single,31560.0,1. Lower,1,1,0,2013,June,62,1,20,4,0,7,94,2,2,1,3,8,0,0,0,0,0,0,0,0,Medium to Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Number of Total Purchase,Medium to Low Number Purchases,Low Number Purchases,Medium to Low Number Purchases,Low Number Purchases,High Number Visit
3520,34,1. Adult,Post Graduate,Single,91172.0,4. Upper,0,0,0,2013,March,162,28,818,0,28,56,1092,0,4,3,7,3,4,1,0,1,1,1,0,1,Medium to Low Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Low Number Visit
10394,40,1. Adult,Graduate,Relationship,90000.0,4. Upper,0,0,0,2013,December,675,144,133,94,192,241,1479,1,4,8,5,1,3,1,0,1,1,0,0,0,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,Medium to Low Number Purchases,Low Number Visit
4548,43,1. Adult,Graduate,Single,41967.0,2. Lower-Middle,2,1,1,2013,November,23,4,10,0,2,15,54,1,1,0,3,4,0,0,0,0,0,0,0,0,Low Amount Purchases,Medium to Low Amount Purchases,Low Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Low Number of Total Purchase,Low Number Purchases,Low Number Purchases,Low Number Purchases,Low Number Purchases,Medium to Low Number Visit
9362,59,2. Elderly,Graduate,Single,69263.0,4. Upper,1,0,1,2014,March,492,5,32,13,5,21,568,1,9,1,7,6,1,0,1,0,0,0,0,0,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Number of Total Purchase,Low Number Purchases,High Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
3968,54,2. Elderly,Post Graduate,Single,65706.0,3. Upper-Middle,0,0,0,2013,June,918,10,129,13,0,129,1199,1,11,3,12,7,3,0,1,1,0,1,0,1,High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,High Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to High Number Visit
4084,49,2. Elderly,Graduate,Relationship,60934.0,3. Upper-Middle,1,0,1,2014,January,224,155,155,192,93,54,873,2,6,4,11,4,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,Medium to Low Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to Low Number Visit
6721,73,3. Old,Graduate,Relationship,71965.0,4. Upper,1,0,1,2013,July,572,19,286,50,38,248,1213,3,6,3,5,3,0,0,0,0,0,0,0,0,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,Medium to High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Medium to High Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to Low Number Purchases,Low Number Visit
2829,69,3. Old,Graduate,Relationship,65210.0,3. Upper-Middle,1,0,1,2014,March,626,0,70,0,7,28,731,2,9,3,8,6,2,0,1,0,1,0,0,0,High Amount Purchases,Low Amount Purchases,Medium to High Amount Purchases,Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,Medium to Low Number Purchases,High Number Purchases,Medium to High Number Purchases,Medium to High Number Purchases,Medium to Low Number Visit
1772,49,2. Elderly,Post Graduate,Relationship,79174.0,4. Upper,0,0,0,2013,January,1074,37,518,193,92,129,2043,1,5,6,7,2,2,0,0,1,1,0,0,1,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to High Number Purchases,High Number Purchases,Medium to High Number Purchases,Low Number Visit
1544,57,2. Elderly,Post Graduate,Single,81380.0,4. Upper,0,0,0,2012,December,741,68,689,224,68,103,1893,1,4,2,10,2,0,0,0,0,0,0,0,0,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Amount Purchases,High Number of Total Purchase,Low Number Purchases,Medium to Low Number Purchases,Medium to Low Number Purchases,High Number Purchases,Low Number Visit
492,51,2. Elderly,Post Graduate,Single,48432.0,2. Lower-Middle,1,0,1,2012,October,322,3,50,4,3,42,424,5,7,1,6,8,0,0,0,0,0,0,0,0,Medium to High Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to Low Amount Purchases,Medium to High Amount Purchases,Medium to High Number of Total Purchase,High Number Purchases,High Number Purchases,Medium to Low Number Purchases,Medium to High Number Purchases,High Number Visit
